"","Country","ReGroup","SubScenario","Amount","Share"
"193","Italy","Top 10%","Explicit",584.32640941203,0.213428092983073
"194","Italy","Top 10%","Explicit_Implicit_cons",2913.01034034754,0.21659040730131
"195","Italy","Top 10%","Explicit_Implicit_prod",12445.10658292,0.268445287183867
"196","Italy","Top 10%","Implicit_cons",2328.68393093551,0.217398675166506
"197","Italy","Top 10%","Implicit_prod",11860.780173508,0.27189827918066
"198","Italy","Top 10%","Null",NA,NA
"199","Japan","Bottom 50%","Explicit",3133.52146839683,0.416501235669742
"200","Japan","Bottom 50%","Explicit_Implicit_cons",25658.2642237588,0.506951432972208
"201","Japan","Bottom 50%","Explicit_Implicit_prod",68384.6688460982,0.401871685655465
"202","Japan","Bottom 50%","Implicit_cons",22524.742755362,0.522744089501573
"203","Japan","Bottom 50%","Implicit_prod",65251.1473777012,0.401194956853451
"204","Japan","Bottom 50%","Null",NA,NA
"205","Japan","Next 40%","Explicit",3355.44609757555,0.445999001429674
"206","Japan","Next 40%","Explicit_Implicit_cons",20225.4309570679,0.399610477027973
"207","Japan","Next 40%","Explicit_Implicit_prod",76205.8017526459,0.447833623000857
"208","Japan","Next 40%","Implicit_cons",16869.9848594924,0.391511013957369
"209","Japan","Next 40%","Implicit_prod",72850.3556550702,0.447918488308184
"210","Japan","Next 40%","Null",NA,NA
"211","Japan","Top 10%","Explicit",1034.47102205021,0.137499762900584
"212","Japan","Top 10%","Explicit_Implicit_cons",4729.1693954244,0.0934380899998191
"213","Japan","Top 10%","Explicit_Implicit_prod",25574.9610229455,0.150294691343677
"214","Japan","Top 10%","Implicit_cons",3694.69837337421,0.0857448965410572
"215","Japan","Top 10%","Implicit_prod",24540.4900008953,0.150886554838365
"216","Japan","Top 10%","Null",NA,NA
"217","Luxembourg","Bottom 50%","Explicit",45.7838481400582,0.401103112321734
"218","Luxembourg","Bottom 50%","Explicit_Implicit_cons",304.598587865621,0.363443880857446
"219","Luxembourg","Bottom 50%","Explicit_Implicit_prod",641.83443896791,0.370063163388664
"220","Luxembourg","Bottom 50%","Implicit_cons",258.814739725563,0.357506126919637
"221","Luxembourg","Bottom 50%","Implicit_prod",596.05059082785,0.36787642868369
"222","Luxembourg","Bottom 50%","Null",NA,NA
"223","Luxembourg","Next 40%","Explicit",49.7322931531218,0.435694647282408
"224","Luxembourg","Next 40%","Explicit_Implicit_cons",376.896533792177,0.449709041276251
"225","Luxembourg","Next 40%","Explicit_Implicit_prod",784.115439038461,0.45209827054321
"226","Luxembourg","Next 40%","Implicit_cons",327.164240639057,0.451918699303974
"227","Luxembourg","Next 40%","Implicit_prod",734.383145885338,0.453253890107826
"228","Luxembourg","Next 40%","Null",NA,NA
"229","Luxembourg","Top 10%","Explicit",18.6286926250719,0.163202240395859
"230","Luxembourg","Top 10%","Explicit_Implicit_cons",156.594619038907,0.186847077866303
"231","Luxembourg","Top 10%","Explicit_Implicit_prod",308.441713663117,0.177838566068126
"232","Luxembourg","Top 10%","Implicit_cons",137.965926413836,0.190575173776389
"233","Luxembourg","Top 10%","Implicit_prod",289.813021038044,0.178869681208485
"234","Luxembourg","Top 10%","Null",NA,NA
"235","Mexico","Bottom 50%","Explicit",1958.65877382468,0.404290279838336
"236","Mexico","Bottom 50%","Explicit_Implicit_cons",12109.7842750564,0.515755676641214
"237","Mexico","Bottom 50%","Explicit_Implicit_prod",32565.7527794298,0.378040299868326
"238","Mexico","Bottom 50%","Implicit_cons",10151.1255012318,0.544734181850511
"239","Mexico","Bottom 50%","Implicit_prod",30607.0940056052,0.37647603713199
"240","Mexico","Bottom 50%","Null",NA,NA
"241","Mexico","Next 40%","Explicit",1938.25860638457,0.400079444590598
"242","Mexico","Next 40%","Explicit_Implicit_cons",8428.81433489178,0.358983177720979
"243","Mexico","Next 40%","Explicit_Implicit_prod",35338.674375007,0.410229824815082
"244","Mexico","Next 40%","Implicit_cons",6490.55572850723,0.348299069309558
"245","Mexico","Next 40%","Implicit_prod",33400.4157686224,0.41083469619262
"246","Mexico","Next 40%","Null",NA,NA
"247","Mexico","Top 10%","Explicit",947.766925848987,0.195630275571065
"248","Mexico","Top 10%","Explicit_Implicit_cons",2941.09308034914,0.125261145637807
"249","Mexico","Top 10%","Explicit_Implicit_prod",18239.1739134194,0.211729875316591
"250","Mexico","Top 10%","Implicit_cons",1993.32615450017,0.106966748839931
"251","Mexico","Top 10%","Implicit_prod",17291.4069875704,0.21268926667539
"252","Mexico","Top 10%","Null",NA,NA
"253","Russian Federation","Bottom 50%","Explicit",3844.24735144037,0.310033493395268
"254","Russian Federation","Bottom 50%","Explicit_Implicit_cons",19413.6542616294,0.31316087510519
"255","Russian Federation","Bottom 50%","Explicit_Implicit_prod",31620.5308749013,0.293041185175049
"256","Russian Federation","Bottom 50%","Implicit_cons",15569.4069101891,0.313942794620724
"257","Russian Federation","Bottom 50%","Implicit_prod",27776.2835234609,0.290835072305404
"258","Russian Federation","Bottom 50%","Null",NA,NA
"259","Russian Federation","Next 40%","Explicit",5956.51172063601,0.480384836971198
"260","Russian Federation","Next 40%","Explicit_Implicit_cons",29694.4579618305,0.479000105584483
"261","Russian Federation","Next 40%","Explicit_Implicit_prod",52526.6728263505,0.486787477390316
"262","Russian Federation","Next 40%","Implicit_cons",23737.9462411946,0.478653889933349
"263","Russian Federation","Next 40%","Implicit_prod",46570.1611057145,0.487618732758643
"264","Russian Federation","Next 40%","Null",NA,NA
"265","Russian Federation","Top 10%","Explicit",2598.69915851956,0.209581669633534
